dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.196609,10922630120.293722,0.091553,0.238160
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.198298,10829571888.420330,0.092340,0.306160
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.196527,10927157044.102976,0.091515,0.309053
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.199909,10742317652.149395,0.093090,0.242298
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.195995,10956830714.437038,0.091267,0.311829
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.198097,10840580416.245047,0.092246,0.244409
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.196371,10935867796.513700,0.091442,0.312506
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.197997,10846037492.426598,0.092200,0.241120
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.196208,10944950779.919662,0.091366,0.241695
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.200216,10725830886.076443,0.093233,0.306988
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.204331,10509836091.374029,0.095149,0.255699
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.203143,10571302836.450298,0.094596,0.256059
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.200750,10697298473.888290,0.093482,0.262131
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.205323,10459053039.383266,0.095611,0.260588
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.207020,10373308556.697069,0.096401,0.262703
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.200733,10698192947.286020,0.093474,0.260889
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.205261,10462199619.367176,0.095582,0.244401
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.197168,10891648172.847984,0.091813,0.259979
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.205662,10441810452.259842,0.095769,0.257359
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.209002,10274921352.836321,0.097324,0.262532
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.199865,10744684542.779175,0.093069,0.252821
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.198707,10807266565.543741,0.092530,0.278549
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.196258,10942164748.941336,0.091390,0.270734
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.201216,10672507228.968950,0.093699,0.256683
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.202380,10611159752.098860,0.094240,0.257556
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,32,32,67108864,-1,0.201670,10648492860.701094,0.093910,0.259352
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.215282,9975193995.280233,0.100249,0.383539
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.208442,10302562718.927179,0.097063,0.307904
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.221865,9679242870.480286,0.103314,0.291726
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.208836,10283092461.463509,0.097247,0.288115
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.218547,9826188310.336590,0.101769,0.389247
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.203751,10539726006.817020,0.094879,0.298657
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.201682,10647869295.285801,0.093916,0.362574
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.209223,10264103611.048731,0.097427,0.377359
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.218800,9814838953.661753,0.101887,0.364544
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.231189,9288874183.757328,0.107656,0.446727
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.237437,9044440352.916067,0.110565,0.297660
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.226950,9462359010.440918,0.105682,0.291470
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.227323,9446822639.037741,0.105856,0.370459
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.216726,9908757984.322987,0.100921,0.362193
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.208303,10309442505.543091,0.096998,0.292595
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,64,64,67108864,-1,0.202335,10613505210.380486,0.094220,0.364004
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.202316,10614502604.334978,0.094211,0.382095
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.214951,9990588373.763710,0.100094,0.364964
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.217447,9875872117.406666,0.101257,0.310828
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.222054,9670976722.540539,0.103402,0.368741
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.205383,10455973603.829062,0.095639,0.327993
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.210196,10216595720.432249,0.097880,0.387747
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.201118,10677748564.451309,0.093653,0.315105
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.213471,10059817335.741137,0.099405,0.368963
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.230085,9333448219.913599,0.107142,0.302868
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.217126,9890494123.493113,0.101107,0.387218
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.206986,10375022270.892729,0.096385,0.302967
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.232063,9253897805.880217,0.108063,0.367823
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.212100,10124875332.843267,0.098767,0.326601
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.246519,8711222844.740263,0.114794,0.314001
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.204624,10494784791.949371,0.095285,0.331697
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,128,128,67108864,-1,0.208701,10289763444.201019,0.097184,0.389764
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.218053,9848469720.021637,0.101539,0.323449
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.245773,8737657751.579872,0.114447,0.400604
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.203915,10531263486.478226,0.094955,0.323682
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.205900,10429717232.479019,0.095880,0.403406
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,256,256,67108864,-1,0.214152,10027842355.523922,0.099722,0.341345
