dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.211690,10144471438.689474,0.098576,0.322920
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.216551,9916738381.592953,0.100840,0.326559
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.230609,9312230991.076071,0.107386,0.313423
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.210603,10196848061.015827,0.098070,0.311970
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.213041,10080147581.847904,0.099205,0.308943
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.210501,10201776706.227806,0.098022,0.315837
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.231071,9293624294.559660,0.107601,0.382603
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.206178,10415702158.838076,0.096009,0.310323
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.214699,10002306836.886215,0.099977,0.307707
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.200151,10729296285.826115,0.093203,0.380492
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.214466,10013162937.809992,0.099869,0.310376
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.274243,7830576133.226995,0.127705,0.381456
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.228293,9406713358.100731,0.106307,0.324659
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.206722,10388253959.426479,0.096263,0.387654
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.205731,10438328496.316740,0.095801,0.309406
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,64,64,67108864,-1,0.217174,9888291949.078533,0.101130,0.379131
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.261130,8223816159.270710,0.121598,0.343934
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.201433,10661023941.321356,0.093800,0.392403
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.212270,10116746371.814245,0.098846,0.334142
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.203537,10550829106.903532,0.094779,0.322612
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.208385,10305342658.782507,0.097037,0.322678
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.212740,10094384853.772114,0.099065,0.319490
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.201947,10633912188.591574,0.094039,0.320343
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.251795,8528693946.975228,0.117251,0.327204
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.212361,10112430647.730778,0.098888,0.385447
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.280947,7643721714.646965,0.130826,0.323232
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.203535,10550933516.786810,0.094778,0.337747
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,128,128,67108864,-1,0.203809,10536744828.587147,0.094906,0.337962
