dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction,outbuffer,tempbuffer
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,0.837287,1282405961.492946,0.779784,12.635914,403.456384,25.503616
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,0.868381,1236486946.943168,0.808743,12.654023,403.456384,25.503616
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,0.828686,1295716847.058713,0.771774,12.651904,403.456384,25.503616
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,0.979209,1096539662.621651,0.911960,12.664193,403.456384,25.503616
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,0.833675,1287961766.010015,0.776421,12.682184,403.456384,25.503616
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,0.854140,1257103272.558216,0.795480,12.668444,403.456384,25.503616
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,1.091619,983623559.101553,1.016649,14.993149,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,0.951893,1128006481.506968,0.886520,14.906448,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,0.929115,1155660627.239865,0.865306,14.912747,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,0.893062,1202314721.441483,0.831729,14.942968,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,0.895991,1198385061.354664,0.834456,14.949409,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,0.946854,1134009325.466001,0.881827,14.844746,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,1.010133,1062971067.239943,0.940759,14.995779,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,0.902137,1190220488.477506,0.840180,14.970258,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,0.895482,1199066442.342738,0.833982,14.847747,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,1.061292,1011730942.479978,0.988405,14.929178,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,0.986292,1088664716.869471,0.918556,14.892447,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,0.956851,1122161690.002539,0.891137,14.864337,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,0.924394,1161562361.737674,0.860909,14.887358,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,1.014800,1058082283.697537,0.945106,14.924808,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,1.119214,959371130.171958,1.042349,14.947218,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,0.965160,1112500980.631924,0.898876,14.891117,470.691840,29.753600
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,1.020776,1051888116.475645,0.950671,17.044651,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,0.948857,1131615488.457573,0.883692,17.163002,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,1.051651,1021005849.852208,0.979426,17.087231,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,1.000784,1072900477.239040,0.932053,17.090921,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,0.986830,1088071709.823399,0.919057,17.110321,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,1.012118,1060885835.395100,0.942608,17.163752,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,0.976242,1099872248.389441,0.909197,17.137571,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,0.951632,1128316634.702694,0.886276,17.091761,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,0.962987,1115012178.642178,0.896851,17.124231,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,1.082225,992161602.670100,1.007900,17.220743,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,1.072281,1001362802.361807,0.998639,17.161621,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,0.945091,1136124958.759462,0.880185,17.095390,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,1.051731,1020928111.126316,0.979501,17.164181,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,1.083274,991200654.281072,1.008877,17.160492,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,0.954077,1125425247.490242,0.888553,17.183144,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,8000000,15625,67108864,-1,1.004181,1069271103.881033,0.935217,17.182022,537.926912,34.003456
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,1.047426,1025124016.109055,0.975492,19.541307,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,1.016879,1055919255.228026,0.947042,19.493578,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,1.031928,1040519750.704703,0.961058,19.675261,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,1.121046,957803206.647668,1.044056,19.607861,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,0.999715,1074047439.793721,0.931058,19.564308,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,1.149238,934307791.276402,1.070311,19.621849,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,1.166733,920297976.507121,1.086605,19.605110,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,1.457571,736665048.260263,1.357469,19.587370,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,1.564631,686258828.268977,1.457176,19.677652,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,1.333809,805019127.898578,1.242207,19.657888,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,1.007053,1066221720.038665,0.937891,19.566378,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,1.649633,650897421.782915,1.536340,19.502827,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,1.439623,745849350.895599,1.340753,19.650671,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,1.271888,844211270.389968,1.184538,19.607471,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,1.011737,1061285260.315041,0.942254,19.718601,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,9000000,17578,67108864,-1,1.218366,881296897.650110,1.134691,19.679729,605.162752,38.253568
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,0.998984,1074834371.095717,0.930376,21.966637,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,1.132083,948465732.962707,1.054334,22.158566,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,1.142132,940120838.046232,1.063693,21.872705,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,1.262746,850322577.054158,1.176024,21.952267,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,1.089049,985944832.756337,1.014256,21.871403,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,1.057341,1015511440.974022,0.984725,21.834383,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,1.258177,853410537.472001,1.171769,21.823145,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,1.091974,983303361.552664,1.016980,21.927065,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,1.134661,946310875.995103,1.056735,21.914015,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,1.360130,789440582.992295,1.266720,21.946564,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,1.477518,726720168.948921,1.376045,21.883564,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,1.048021,1024542163.693224,0.976046,21.820093,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,1.127180,952591118.146474,1.049768,21.865871,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,1.421212,755511544.637840,1.323607,21.914516,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,1.042208,1030256739.490696,0.970632,21.758202,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,10000000,19531,67108864,-1,1.392734,770959519.111460,1.297085,21.822212,672.398208,42.503552
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,1.218742,881024491.862078,1.135042,24.283520,739.633536,46.753536
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,1.218324,881326655.341398,1.134653,24.236559,739.633536,46.753536
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,1.193591,899589453.868045,1.111618,24.285580,739.633536,46.753536
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,1.227835,874499774.935805,1.143511,24.303101,739.633536,46.753536
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,1.191627,901072119.243484,1.109789,24.160347,739.633536,46.753536
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,1.084171,990380264.642211,1.009713,24.159569,739.633536,46.753536
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,1.204605,891364438.158345,1.121876,24.223289,739.633536,46.753536
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,1.199096,895459563.313137,1.116745,24.227699,739.633536,46.753536
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,1.627029,659940364.575532,1.515288,24.250259,739.633536,46.753536
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_blocks,16,11000000,21484,67108864,-1,1.476438,727251555.786616,1.375040,24.229559,739.633536,46.753536
