dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.657213,293595657.707666,3.406045,13.622458
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,1.983958,541212104.306393,1.847704,13.917907
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,2.275990,471769082.214386,2.119681,13.678218
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,2.079921,516241542.039201,1.937078,13.980571
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,1.920677,559043411.728322,1.788770,13.674915
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,2.421708,443382079.418186,2.255391,13.728269
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,2.198909,488306527.028613,2.047894,13.650460
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,1.691773,634684263.951397,1.575587,13.634956
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,1.890273,568035332.909873,1.760454,16.347332
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,2.753880,389901404.313197,2.564751,13.630942
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,1.848998,580715575.979650,1.722013,13.630068
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,2.281612,470606606.474742,2.124917,13.617243
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,2.500896,429342895.705045,2.329141,16.888075
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,2.145097,500556263.852959,1.997777,16.809471
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,2.319324,462954554.733481,2.160039,16.819834
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,2.247635,477720723.931937,2.093273,16.830307
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,1.976309,543306762.615751,1.840581,16.913647
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,2.123914,505548736.555799,1.978049,16.828623
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,2.242041,478912606.680684,2.088064,17.264147
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,2.169056,495027269.670288,2.020091,18.339035
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,2.203737,487236867.853852,2.052390,16.826815
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,2.119592,506579592.004328,1.974023,16.888565
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,2.410811,445386141.154115,2.245243,16.838854
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,2.255670,476019036.999644,2.100756,16.923624
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,2.783854,385703386.980500,2.592666,16.800026
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,2.207440,486419496.113662,2.055839,16.849958
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,2.413157,444953159.625106,2.247428,16.983725
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,2.757044,389454045.847590,2.567697,16.769823
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,3.398862,315912150.852993,3.165437,20.072973
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,2.053502,522883149.466672,1.912473,20.103676
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,2.309834,464856610.597393,2.151201,20.130552
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,2.243101,478686435.522120,2.089050,20.182980
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,2.839818,378102354.707153,2.644786,21.939779
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,2.535303,423516135.823405,2.361185,20.055126
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,2.359152,455138824.266528,2.197132,20.083702
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,2.413304,444926016.516110,2.247565,20.094656
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,2.403823,446680946.943843,2.238734,20.122171
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,2.389459,449365991.048332,2.225358,20.090118
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,2.454727,437418097.967887,2.286142,20.022644
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,2.445958,438986249.046303,2.277976,20.041620
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,2.210590,485726443.384035,2.058772,20.002798
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,3.077326,348920409.867187,2.865983,20.014053
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,2.659679,403710991.067323,2.477020,20.048496
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,6000000,11718,67108864,-1,2.260479,475006273.527061,2.105235,20.046309
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,2.505984,428471202.188434,2.333879,23.357792
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,2.612053,411072031.536500,2.432664,23.293461
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,2.627240,408695714.214134,2.446808,23.492146
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,7000000,13671,67108864,-1,3.076109,349058430.088931,2.864850,23.353306
