dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction,outbuffer,tempbffer
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030595,70190963627.600967,0.014247,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030563,70264432236.481918,0.014232,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030538,70322599366.991867,0.014220,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030646,70074217860.358292,0.014271,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030710,69928226941.531631,0.014300,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030611,70154365590.363403,0.014254,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030592,70196880278.217834,0.014246,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030637,70093364870.429291,0.014267,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030573,70240853144.301514,0.014237,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030631,70108972905.804764,0.014264,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030734,69873576344.700241,0.014312,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030662,70037471315.682770,0.014278,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030664,70033746505.473389,0.014279,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030684,69987026188.453903,0.014288,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030597,70185113601.066010,0.014248,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030684,69986499786.610718,0.014288,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030602,70174540522.676270,0.014250,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030693,69966619776.327026,0.014293,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030620,70134001291.964706,0.014258,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8,0,67108864,-2,0.030593,70194980889.657959,0.014246,0.000000,0.000032,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030758,69819050069.088806,0.014323,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030694,69963928514.533386,0.014293,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030682,69992777970.793884,0.014287,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030771,69789781238.096725,0.014329,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030777,69775088998.577972,0.014332,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030577,70230977336.745804,0.014239,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030625,70122570129.901718,0.014261,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030851,69608153288.716522,0.014366,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030737,69867232813.824310,0.014313,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030620,70133267349.209824,0.014259,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030657,70049057790.174088,0.014276,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030887,69526478687.815216,0.014383,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030651,70062330952.140503,0.014273,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030755,69825796242.531143,0.014321,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030669,70020231603.650253,0.014282,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16,0,67108864,-2,0.030601,70176928701.233307,0.014250,0.000000,0.000064,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.030692,69969741725.474487,0.014292,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.030536,70326245148.642609,0.014219,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.030582,70221402120.664322,0.014241,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.030588,70206225541.314041,0.014244,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.030899,69500491907.387985,0.014388,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.030617,70140463272.386108,0.014257,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.030892,69516759803.899857,0.014385,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.030666,70028815553.366028,0.014280,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.030603,70173031592.552368,0.014250,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.030853,69603054030.843323,0.014367,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.030570,70247518912.370911,0.014235,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.030602,70174361197.147903,0.014250,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.031037,69191064687.820328,0.014453,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.030551,70290818019.537094,0.014227,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.030564,70261494397.809143,0.014233,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32,0,67108864,-2,0.030590,70201248386.591614,0.014245,0.000000,0.000128,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031899,67322232240.291649,0.014854,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031859,67405380376.012016,0.014836,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031957,67200147999.258469,0.014881,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031866,67390154120.057663,0.014839,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031842,67442195483.105103,0.014828,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031748,67642119917.227997,0.014784,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031842,67442789344.063797,0.014827,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031856,67412495582.330124,0.014834,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031869,67385144757.931702,0.014840,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031840,67445100249.498604,0.014827,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031898,67322675045.554413,0.014854,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031981,67149756902.986877,0.014892,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031875,67372608484.187630,0.014843,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031883,67355998757.968445,0.014846,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031826,67475213050.807838,0.014820,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,64,0,67108864,-2,0.031866,67390343699.916565,0.014839,0.000000,0.000256,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.030089,71371803504.110764,0.014011,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.030107,71327262217.106934,0.014020,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.030120,71298227982.902359,0.014026,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.030092,71364547228.554443,0.014013,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.030084,71383147783.582809,0.014009,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.030116,71307033318.901184,0.014024,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.030120,71296426543.690552,0.014026,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.030097,71353095810.923599,0.014015,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.030091,71365804756.644684,0.014012,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.029991,71603788701.369186,0.013966,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.029981,71627430632.598587,0.013961,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.029985,71617949208.985382,0.013963,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.029997,71589893256.250824,0.013968,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.030006,71568709898.261948,0.013973,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.029999,71585077548.766510,0.013969,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,128,0,67108864,-2,0.029992,71602263216.951126,0.013966,0.000000,0.000512,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.036952,58115588184.753807,0.017207,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.036944,58128634038.560570,0.017203,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.036981,58069560461.131050,0.017221,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.036946,58124636848.380852,0.017204,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.037051,57960788400.769310,0.017253,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.037056,57952423050.902397,0.017256,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.037058,57948718485.659409,0.017257,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.037083,57910823129.078758,0.017268,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.037309,57558767145.327438,0.017374,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.037015,58017350628.504555,0.017236,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.037016,58014468777.898712,0.017237,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.036947,58123346581.538719,0.017205,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.037046,57967765350.061386,0.017251,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.037065,57938400696.363342,0.017260,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.037042,57974606658.950996,0.017249,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,256,0,67108864,-2,0.037060,57946761998.214096,0.017257,0.000000,0.001024,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.060703,35376853124.576180,0.028267,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.060546,35468487978.220535,0.028194,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.060589,35443492819.178108,0.028214,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.057367,37434446717.323059,0.026713,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.057368,37433630252.607170,0.026714,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.057196,37546334556.464134,0.026634,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.057564,37305949795.598373,0.026805,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.057774,37170636140.631325,0.026903,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.057187,37552152664.826385,0.026630,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.057058,37636810161.993874,0.026570,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.057350,37445026640.301956,0.026706,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.057350,37445034112.353203,0.026706,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.056872,37759843579.948181,0.026483,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.057193,37547957334.345726,0.026633,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.057326,37460717044.651756,0.026695,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,512,0,67108864,-2,0.057325,37461856275.645821,0.026694,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.104040,20640886221.035366,0.048448,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.103679,20712825669.016117,0.048279,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.103426,20763503670.720425,0.048161,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.103928,20663196852.884632,0.048395,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.103800,20688712140.014248,0.048336,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.104312,20587159719.265354,0.048574,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.103886,20671608419.127350,0.048376,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.104123,20624468943.101376,0.048486,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.101271,21205372036.363480,0.047158,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.104137,20621625231.878815,0.048493,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.103904,20667918505.698978,0.048384,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.103968,20655163472.866241,0.048414,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.103422,20764369092.927006,0.048159,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.101329,21193210545.644257,0.047185,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.103969,20654939149.517338,0.048415,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1024,0,67108864,-2,0.104001,20648766107.150726,0.048429,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.178984,11998163700.476364,0.083346,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.178719,12015954196.431999,0.083223,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.179380,11971714499.824343,0.083530,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.178985,11998092100.114332,0.083347,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.178658,12020073586.926737,0.083194,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.178472,12032616406.811262,0.083107,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.178830,12008514845.578356,0.083274,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.178933,12001625062.621050,0.083322,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.178622,12022525625.874264,0.083177,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.178889,12004548772.682980,0.083302,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.178964,11999549847.306797,0.083336,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.178621,12022554382.683523,0.083177,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.179222,11982263851.819815,0.083457,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.179272,11978945173.117998,0.083480,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.178640,12021272784.180222,0.083186,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-2,0.179249,11980424787.044703,0.083469,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.294002,7304309284.907504,0.136905,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.294034,7303515545.407462,0.136920,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.293955,7305478602.275566,0.136884,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.294318,7296462109.529555,0.137053,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.294200,7299393453.629457,0.136998,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.294245,7298288908.877935,0.137018,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.294000,7304373731.693743,0.136904,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.294114,7301545967.062664,0.136957,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.294301,7296891862.390835,0.137045,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.294219,7298917224.389544,0.137007,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.294097,7301954345.592714,0.136950,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.294176,7299999240.386512,0.136986,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.294132,7301090667.496152,0.136966,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.294056,7302971323.278432,0.136931,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.294369,7295218532.618306,0.137076,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-2,0.294181,7299868230.479533,0.136989,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.464277,4625432178.836584,0.216196,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.464463,4623581645.036499,0.216283,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.464453,4623685240.651047,0.216278,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.464286,4625348266.456891,0.216200,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.464482,4623395427.642735,0.216291,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.464694,4621286719.849342,0.216390,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.464664,4621582946.196709,0.216376,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.464619,4622032517.939612,0.216355,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.464654,4621686148.720593,0.216371,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.464713,4621098562.998807,0.216399,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.464629,4621931121.400468,0.216360,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.464799,4620236575.676125,0.216439,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.465113,4617125660.867938,0.216585,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.465145,4616803955.843225,0.216600,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.465110,4617155349.655141,0.216584,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-2,0.465105,4617199580.597259,0.216581,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.722010,2974313350.271231,0.336212,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.721888,2974813787.692667,0.336155,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.721901,2974760969.765879,0.336161,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.722031,2974226356.725532,0.336222,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-2,0.722136,2973793224.738175,0.336271,0.000000,0.065536,0.000000
