dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000822,311284.801090,3212.492215,61.346008
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000797,321186.385243,3113.457002,61.187386
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000824,310534.524436,3220.253857,61.273960
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000801,319488.429001,3130.003810,61.299362
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000845,303134.355180,3298.867261,61.310188
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000740,345811.824278,2891.746117,61.128277
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000763,335650.994082,2979.285084,61.169949
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000829,308640.113115,3240.019549,61.212093
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000818,312829.934010,3196.625039,61.193256
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000866,295508.280934,3383.999923,61.305447
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.000862,593932.370570,1683.693379,61.361965
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.000817,627049.073059,1594.771515,61.195328
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.000895,571964.166671,1748.361276,61.268822
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.000932,549506.575290,1819.814439,61.239914
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.000831,616349.884475,1622.455078,61.343678
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.000824,621728.947421,1608.417952,61.129246
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.000886,577897.673793,1730.410149,61.122513
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.001313,389898.271271,2564.771567,61.669098
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.001140,449029.842050,2227.023477,61.205418
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.000797,642364.700213,1556.748059,61.262573
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.000805,635896.065217,1572.584035,61.213814
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.000924,554023.228778,1804.978470,61.051670
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.000881,580971.830024,1721.253851,61.148216
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.000904,566539.636740,1765.101566,61.117348
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.000922,555425.382913,1800.421858,61.238400
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,16,-1,0.001022,501196.731076,1995.224506,61.240479
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.000959,1068047.329404,936.288096,61.175838
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.000869,1177949.817173,848.932599,63.011108
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.000908,1127516.096859,886.905298,61.173752
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.000944,1085165.359742,921.518542,61.232769
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.003683,278067.739889,3596.246010,61.283493
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.000925,1106999.478521,903.342792,61.209892
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.001086,942707.486614,1060.774433,61.207058
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.000949,1078883.919621,926.883775,61.339737
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.001000,1024051.211057,976.513664,61.374451
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.000872,1174675.605118,851.298857,61.248409
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.001577,649375.747241,1539.940480,61.194695
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.001098,932766.118028,1072.080107,61.231441
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.000833,1229682.909317,813.217775,61.309338
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.001108,924493.947855,1081.672846,61.213932
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.000848,1207934.600601,827.859389,61.197330
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,32,-1,0.000922,1110371.379656,900.599582,61.142937
